deduction_id,retailer_id,deduction_date,deduction_type,amount,code_as_remitted,translated_code,standardized_category,order_id,shipment_id,remittance_id,remittance_description,dispute_deadline,is_vague,is_post_audit,is_double_dip,dispute_outcome,recovered_amount,dispute_filed_date,dispute_closed_date,days_outstanding,in_trailing_window,is_ghost_promo
DED-0000558,kehe,2026-02-06,damaged,396.76,,Unmapped,damaged,KEHE-2026-000619,KEHE-2026-000619-S1,REM-KEHE-00058,Damage at receiving — BOL signed damaged,2026-08-05,0,0,0,,,,,,1,0
DED-0002464,walmart,2026-02-06,short_ship,396.5,13,Substitution Overcharge,short_ship,WALM-2025-001235,WALM-2025-001235-S1,REM-WALM-00058,Short ship: receiving hand-count 4 units short,2027-02-06,0,0,0,lost_no_response,0.0,2026-02-16,2026-05-10,93,1,0
DED-0002440,walmart,2026-02-06,short_ship,371.1,13,Substitution Overcharge,short_ship,WALM-2025-001207,WALM-2025-001207-S1,REM-WALM-00058,Short ship: receiving hand-count 3 units short,2027-02-06,0,0,0,,,,,,1,0
DED-0002388,walmart,2026-02-06,short_ship,368.8,13,Substitution Overcharge,short_ship,WALM-2025-001158,WALM-2025-001158-S1,REM-WALM-00058,Short ship: receiving hand-count 3 units short,2027-02-06,0,0,0,,,,,,1,0
DED-0002465,walmart,2026-02-06,label_fine,321.61,,Unmapped,label_fine,WALM-2025-001235,WALM-2025-001235-S1,REM-WALM-00058,Label noncompliance — generic label not retailer-spec,,0,0,0,lost_no_response,0.0,2026-03-19,2026-04-13,66,1,0
DED-0000572,kehe,2026-02-06,short_ship,209.14,UDR,Unloading Discrepancy (shortage/over/damage),short_ship,KEHE-2026-000635,KEHE-2026-000635-S1,REM-KEHE-00058,Short ship: 2 units missing,2026-02-08,0,0,0,,,,,,1,0
DED-0000557,kehe,2026-02-06,short_ship,75.0,UDR,Unloading Discrepancy (shortage/over/damage),short_ship,KEHE-2026-000619,KEHE-2026-000619-S1,REM-KEHE-00058,Short ship: 1 units missing,2026-02-08,0,0,0,,,,,,1,0
DED-0002405,walmart,2026-02-05,short_ship,487.73,13,Substitution Overcharge,short_ship,WALM-2025-001169,WALM-2025-001169-S1,REM-WALM-00058,Short ship: receiving hand-count 3 units short,2027-02-05,0,0,0,,,,,,1,0
DED-0001210,unfi,2026-02-05,spoilage,467.56,UNS,Unsaleable / spoilage,spoilage,UNFI-2026-000768,UNFI-2026-000768-S1,REM-UNFI-00060,Spoilage — damage in transit affecting condition,2026-04-06,0,0,0,,,,,,1,0
DED-0002401,walmart,2026-02-05,late_delivery,337.58,99,OTIF,late_delivery,WALM-2025-001166,WALM-2025-001166-S1,REM-WALM-00058,Late delivery — 2 days past window,,0,0,0,,,,,,1,0
DED-0002400,walmart,2026-02-05,label_fine,324.76,,Unmapped,label_fine,WALM-2025-001166,WALM-2025-001166-S1,REM-WALM-00058,Label noncompliance — generic label not retailer-spec,,0,0,0,,,,,,1,0
DED-0002399,walmart,2026-02-05,short_ship,272.9,13,Substitution Overcharge,short_ship,WALM-2025-001166,WALM-2025-001166-S1,REM-WALM-00058,Short ship: receiving hand-count 3 units short,2027-02-05,0,0,0,lost_evidence,0.0,2026-04-02,2026-05-13,97,1,0
DED-0002926,whole_foods,2026-02-05,promo_billback,161.93,PROMO,Promo billback,promo_billback,WHOL-2025-000624,WHOL-2025-000624-S1,REM-WHOL-00055,Promo billback (MCB / scan-down),,0,0,0,,,,,,1,0
DED-0002403,walmart,2026-02-04,late_delivery,269.56,99,OTIF,late_delivery,WALM-2025-001167,WALM-2025-001167-S1,REM-WALM-00058,Late delivery — 5 days past window,,0,0,0,lost_evidence,0.0,2026-03-07,2026-05-19,104,1,0
DED-0002382,walmart,2026-02-04,label_fine,253.09,,Unmapped,label_fine,WALM-2025-001154,WALM-2025-001154-S1,REM-WALM-00058,Label noncompliance — generic label not retailer-spec,,0,0,0,lost_evidence,0.0,2026-03-05,2026-03-28,52,1,0
DED-0002402,walmart,2026-02-04,short_ship,225.45,13,Substitution Overcharge,short_ship,WALM-2025-001167,WALM-2025-001167-S1,REM-WALM-00058,Short ship: receiving hand-count 2 units short,2027-02-04,0,0,0,,,,,,1,0
DED-0002381,walmart,2026-02-04,short_ship,186.16,13,Substitution Overcharge,short_ship,WALM-2025-001154,WALM-2025-001154-S1,REM-WALM-00058,Short ship: receiving hand-count 2 units short,2027-02-04,0,0,0,,,,,,1,0
DED-0000555,kehe,2026-02-04,label_fine,149.96,LBL,Labeling noncompliance,label_fine,KEHE-2026-000613,KEHE-2026-000613-S1,REM-KEHE-00058,Label noncompliance — generic label not retailer-spec,2026-08-03,0,0,0,lost_evidence,0.0,2026-03-11,2026-05-21,106,1,0
DED-0001198,unfi,2026-02-03,promo_billback,826.73,MCB,Manufacturer chargeback (promo),promo_billback,UNFI-2026-000740,UNFI-2026-000740-S1,REM-UNFI-00060,Promo billback (MCB / scan-down),2026-04-04,0,0,0,,,,,,1,1
DED-0002379,walmart,2026-02-03,short_ship,406.59,13,Substitution Overcharge,short_ship,WALM-2025-001152,WALM-2025-001152-S1,REM-WALM-00058,Short ship: receiving hand-count 4 units short,2027-02-03,0,0,0,pending,0.0,2026-04-09,,88,1,0
DED-0002414,walmart,2026-02-03,short_ship,263.03,13,Substitution Overcharge,short_ship,WALM-2025-001182,WALM-2025-001182-S1,REM-WALM-00058,Short ship: receiving hand-count 2 units short,2027-02-03,0,0,0,won_partial,179.33,2026-03-31,2026-04-25,81,1,0
DED-0001197,unfi,2026-02-03,late_delivery,250.0,LAT,Late delivery,late_delivery,UNFI-2026-000740,UNFI-2026-000740-S1,REM-UNFI-00060,Late delivery — 1 days past window,2026-04-04,0,0,0,,,,,,1,0
DED-0000146,green_basket_market,2026-02-03,spoilage,201.25,SPL,Spoilage / quality complaint,spoilage,GREE-2025-000222,GREE-2025-000222-S1,REM-GREE-00039,Spoilage — expired or short-dated at receiving,,0,0,0,,,,,,1,0
DED-0002457,walmart,2026-02-02,short_ship,404.89,13,Substitution Overcharge,short_ship,WALM-2025-001228,WALM-2025-001228-S1,REM-WALM-00058,Short ship: receiving hand-count 4 units short,2027-02-02,0,0,0,,,,,,1,0
DED-0002390,walmart,2026-02-02,short_ship,324.23,13,Substitution Overcharge,short_ship,WALM-2025-001159,WALM-2025-001159-S1,REM-WALM-00058,Short ship: receiving hand-count 3 units short,2027-02-02,0,0,0,won_full,324.23,2026-03-26,2026-05-14,101,1,0
DED-0002458,walmart,2026-02-02,late_delivery,272.97,99,OTIF,late_delivery,WALM-2025-001228,WALM-2025-001228-S1,REM-WALM-00058,Late delivery — 5 days past window,,0,0,0,,,,,,1,0
DED-0002393,walmart,2026-02-02,short_ship,149.13,13,Substitution Overcharge,short_ship,WALM-2025-001161,WALM-2025-001161-S1,REM-WALM-00058,Short ship: receiving hand-count 2 units short,2027-02-02,0,0,0,lost_other,0.0,2026-03-25,2026-05-06,93,1,0
DED-0002406,walmart,2026-02-01,short_ship,362.25,13,Substitution Overcharge,short_ship,WALM-2025-001170,WALM-2025-001170-S1,REM-WALM-00057,Short ship: 3 units missing,2027-02-01,0,0,0,,,,,,1,0
DED-0000573,kehe,2026-02-01,vague,360.89,BI,Connect BI fee (2% of sales),vague,KEHE-2026-000638,KEHE-2026-000638-S1,REM-KEHE-00057,Cash discount take-down,2026-07-31,1,0,0,,,,,,1,0
DED-0000574,kehe,2026-01-31,damaged,455.6,,Unmapped,damaged,KEHE-2026-000639,KEHE-2026-000639-S1,REM-KEHE-00057,Damage at receiving — BOL signed damaged,2026-07-30,0,0,0,,,,,,1,0
DED-0002929,whole_foods,2026-01-31,promo_billback,418.76,PROMO,Promo billback,promo_billback,WHOL-2025-000643,WHOL-2025-000643-S1,REM-WHOL-00054,Promo billback (MCB / scan-down),,0,0,0,won_full,418.76,2026-02-13,2026-05-01,90,1,0
DED-0001180,unfi,2026-01-31,late_delivery,250.0,LAT,Late delivery,late_delivery,UNFI-2025-000710,UNFI-2025-000710-S1,REM-UNFI-00059,Late delivery — 6 days past window,2026-04-01,0,0,0,lost_other,0.0,2026-04-05,2026-05-13,102,1,0
DED-0000564,kehe,2026-01-31,label_fine,226.42,LBL,Labeling noncompliance,label_fine,KEHE-2026-000626,KEHE-2026-000626-S1,REM-KEHE-00057,Label noncompliance — generic label not retailer-spec,2026-07-30,0,0,0,lost_evidence,0.0,2026-02-20,2026-04-15,74,1,0
DED-0002453,walmart,2026-01-31,pallet_fine,204.27,,Unmapped,pallet_fine,WALM-2025-001225,WALM-2025-001225-S1,REM-WALM-00057,Pallet noncompliance,,0,0,0,,,,,,1,0
DED-0002378,walmart,2026-01-31,late_delivery,160.88,99,OTIF,late_delivery,WALM-2025-001150,WALM-2025-001150-S1,REM-WALM-00057,Late delivery — 3 days past window,,0,0,0,lost_other,0.0,2026-02-14,2026-04-12,71,1,0
DED-0001187,unfi,2026-01-30,vague,3132.23,MSC,Miscellaneous deduction,vague,,,REM-UNFI-00059,Promo allowance,,1,0,0,,,,,,1,0
DED-0000143,green_basket_market,2026-01-30,promo_billback,391.05,FFL,Free Fill new-item billback,promo_billback,GREE-2025-000217,GREE-2025-000217-S1,REM-GREE-00038,Promo billback (MCB / scan-down),,0,0,0,,,,,,1,0
DED-0000544,kehe,2026-01-30,promo_billback,301.34,MCB,Manufacturer Chargeback (promo),promo_billback,KEHE-2025-000582,KEHE-2025-000582-S1,REM-KEHE-00057,Promo billback (MCB / scan-down),2026-07-29,0,0,0,,,,,,1,1
DED-0002395,walmart,2026-01-30,label_fine,276.86,,Unmapped,label_fine,WALM-2025-001163,WALM-2025-001163-S1,REM-WALM-00057,Label noncompliance — generic label not retailer-spec,,0,0,0,,,,,,1,0
DED-0002394,walmart,2026-01-30,short_ship,267.69,13,Substitution Overcharge,short_ship,WALM-2025-001163,WALM-2025-001163-S1,REM-WALM-00057,Short ship: receiving hand-count 3 units short,2027-01-30,0,0,0,,,,,,1,0
DED-0001186,unfi,2026-01-30,late_delivery,250.0,LAT,Late delivery,late_delivery,UNFI-2025-000717,UNFI-2025-000717-S1,REM-UNFI-00059,Late delivery — 5 days past window,2026-03-31,0,0,0,,,,,,1,0
DED-0002396,walmart,2026-01-30,late_delivery,206.97,99,OTIF,late_delivery,WALM-2025-001163,WALM-2025-001163-S1,REM-WALM-00057,Late delivery — 1 days past window,,0,0,0,lost_other,0.0,2026-03-21,2026-05-19,109,1,0
DED-0000578,kehe,2026-01-30,vague,119.39,BI,Connect BI fee (2% of sales),vague,KEHE-2026-000652,KEHE-2026-000652-S1,REM-KEHE-00057,Allowance reconciliation,2026-07-29,1,0,0,lost_no_response,0.0,2026-03-22,2026-05-07,97,1,0
DED-0000537,kehe,2026-01-30,late_delivery,107.63,LATE,Late delivery,late_delivery,KEHE-2025-000572,KEHE-2025-000572-S1,REM-KEHE-00057,Late delivery — 6 days past window,2026-07-29,0,0,0,,,,,,1,0
DED-0000543,kehe,2026-01-30,late_delivery,41.93,LATE,Late delivery,late_delivery,KEHE-2025-000582,KEHE-2025-000582-S1,REM-KEHE-00057,Late delivery — 6 days past window,2026-07-29,0,0,0,,,,,,1,0
DED-0002442,walmart,2026-01-29,label_fine,262.89,,Unmapped,label_fine,WALM-2025-001212,WALM-2025-001212-S1,REM-WALM-00057,Label noncompliance — generic label not retailer-spec,,0,0,0,,,,,,1,0
DED-0002930,whole_foods,2026-01-29,damaged,233.74,DMG,Damaged product,damaged,WHOL-2025-000645,WHOL-2025-000645-S1,REM-WHOL-00054,Damage at receiving — BOL signed damaged,,0,0,0,,,,,,1,0
DED-0002445,walmart,2026-01-29,short_ship,189.9,13,Substitution Overcharge,short_ship,WALM-2025-001219,WALM-2025-001219-S1,REM-WALM-00057,Short ship: receiving hand-count 2 units short,2027-01-29,0,0,0,lost_evidence,0.0,2026-04-14,2026-07-07,159,1,0
DED-0000204,harbor_fresh,2026-01-29,promo_billback,105.5,PROMO,Promo billback,promo_billback,HARB-2025-000133,HARB-2025-000133-S1,REM-HARB-00028,Promo billback (MCB / scan-down),,0,0,0,pending,0.0,2026-04-16,,93,1,0
DED-0003067,costco,2026-01-28,label_fine,2461.01,LBL,Labeling noncompliance,label_fine,,,REM-COST-00032,Post-audit compliance findings — period 2023-04-13 to 2024-01-12,,0,1,0,abandoned,0.0,2026-03-14,2026-05-03,95,1,0
DED-0001208,unfi,2026-01-28,promo_billback,857.98,MCB,Manufacturer chargeback (promo),promo_billback,UNFI-2026-000766,UNFI-2026-000766-S1,REM-UNFI-00059,Promo billback (MCB / scan-down),2026-03-29,0,0,0,,,,,,1,1
DED-0000536,kehe,2026-01-28,promo_billback,324.73,MCB,Manufacturer Chargeback (promo),promo_billback,KEHE-2025-000571,KEHE-2025-000571-S1,REM-KEHE-00057,Promo billback (MCB / scan-down),2026-07-27,0,0,0,lost_evidence,0.0,2026-02-14,2026-04-27,89,1,1
DED-0002446,walmart,2026-01-28,label_fine,305.76,,Unmapped,label_fine,WALM-2025-001220,WALM-2025-001220-S1,REM-WALM-00057,Label noncompliance — generic label not retailer-spec,,0,0,0,,,,,,1,0
DED-0002377,walmart,2026-01-28,short_ship,225.3,13,Substitution Overcharge,short_ship,WALM-2025-001149,WALM-2025-001149-S1,REM-WALM-00057,Short ship: receiving hand-count 2 units short,2027-01-28,0,0,0,lost_evidence,0.0,2026-03-24,2026-05-12,104,1,0
DED-0002463,walmart,2026-01-28,late_delivery,169.21,99,OTIF,late_delivery,WALM-2025-001234,WALM-2025-001234-S1,REM-WALM-00057,Late delivery — 3 days past window,,0,0,0,won_full,169.21,2026-03-20,2026-05-27,119,1,0
DED-0002462,walmart,2026-01-28,short_ship,104.65,13,Substitution Overcharge,short_ship,WALM-2025-001234,WALM-2025-001234-S1,REM-WALM-00057,Short ship: 1 units missing,2027-01-28,0,0,0,,,,,,1,0
DED-0002459,walmart,2026-01-27,short_ship,282.79,13,Substitution Overcharge,short_ship,WALM-2025-001230,WALM-2025-001230-S1,REM-WALM-00057,Short ship: receiving hand-count 3 units short,2027-01-27,0,0,0,abandoned,0.0,2026-02-22,2026-04-07,70,1,0
DED-0002433,walmart,2026-01-27,pallet_fine,203.61,,Unmapped,pallet_fine,WALM-2025-001198,WALM-2025-001198-S1,REM-WALM-00057,Pallet noncompliance,,0,0,0,pending,0.0,2026-04-03,,95,1,0
DED-0002412,walmart,2026-01-27,late_delivery,130.77,99,OTIF,late_delivery,WALM-2025-001179,WALM-2025-001179-S1,REM-WALM-00057,Late delivery — 1 days past window,,0,0,0,,,,,,1,0
DED-0000577,kehe,2026-01-27,short_ship,108.91,UDR,Unloading Discrepancy (shortage/over/damage),short_ship,KEHE-2026-000651,KEHE-2026-000651-S1,REM-KEHE-00057,Short ship: 1 units missing,2026-01-29,0,0,0,lost_deadline,0.0,2026-03-13,2026-04-05,68,1,0
DED-0002375,walmart,2026-01-26,short_ship,501.72,13,Substitution Overcharge,short_ship,WALM-2025-001148,WALM-2025-001148-S1,REM-WALM-00057,Short ship: receiving hand-count 5 units short,2027-01-26,0,0,0,lost_evidence,0.0,2026-02-16,2026-05-10,104,1,0
DED-0002376,walmart,2026-01-26,label_fine,331.77,,Unmapped,label_fine,WALM-2025-001148,WALM-2025-001148-S1,REM-WALM-00057,Label noncompliance — generic label not retailer-spec,,0,0,0,,,,,,1,0
DED-0002413,walmart,2026-01-26,short_ship,222.72,13,Substitution Overcharge,short_ship,WALM-2025-001180,WALM-2025-001180-S1,REM-WALM-00057,Short ship: receiving hand-count 3 units short,2027-01-26,0,0,0,,,,,,1,0
DED-0000546,kehe,2026-01-26,vague,207.19,BI,Connect BI fee (2% of sales),vague,,,REM-KEHE-00057,Allowance reconciliation,2026-07-25,1,0,0,lost_evidence,0.0,2026-03-15,2026-04-06,70,1,0
DED-0002334,walmart,2026-01-26,short_ship,149.08,13,Substitution Overcharge,short_ship,WALM-2025-001107,WALM-2025-001107-S1,REM-WALM-00057,Short ship: receiving hand-count 2 units short,2027-01-26,0,0,0,lost_evidence,0.0,2026-03-01,2026-05-30,124,1,0
DED-0002934,whole_foods,2026-01-26,promo_billback,119.73,PROMO,Promo billback,promo_billback,WHOL-2025-000661,WHOL-2025-000661-S1,REM-WHOL-00054,Promo billback (MCB / scan-down),,0,0,0,,,,,,1,0
DED-0000662,mountain_pantry_co,2026-01-26,damaged,107.58,DMG,Damaged,damaged,MOUN-2025-000143,MOUN-2025-000143-S1,REM-MOUN-00026,Damage at receiving — BOL signed damaged,,0,0,0,,,,,,1,0
DED-0002416,walmart,2026-01-26,short_ship,75.0,13,Substitution Overcharge,short_ship,WALM-2025-001184,WALM-2025-001184-S1,REM-WALM-00057,Short ship: 1 units missing,2027-01-26,0,0,0,won_partial,43.73,2026-02-28,2026-04-20,84,1,0
DED-0000724,prairie_provisions,2026-01-26,late_delivery,32.45,LATE,Late delivery,late_delivery,PRAI-2025-000202,PRAI-2025-000202-S1,REM-PRAI-00032,Late delivery — 3 days past window,,0,0,0,lost_evidence,0.0,2026-03-08,2026-05-27,121,1,0
DED-0002932,whole_foods,2026-01-25,vague,547.9,MISC,Miscellaneous,vague,WHOL-2025-000650,WHOL-2025-000650-S1,REM-WHOL-00053,Trade spend true-up,,1,0,0,,,,,,1,0
DED-0002456,walmart,2026-01-25,label_fine,241.49,,Unmapped,label_fine,WALM-2025-001227,WALM-2025-001227-S1,REM-WALM-00056,Label noncompliance — generic label not retailer-spec,,0,0,0,,,,,,1,0
DED-0000788,southside_grocers,2026-01-25,promo_billback,174.08,PROMO,Promo billback,promo_billback,SOUT-2025-000218,SOUT-2025-000218-S1,REM-SOUT-00030,Promo billback (MCB / scan-down),,0,0,0,lost_other,0.0,2026-03-08,2026-05-14,109,1,0
DED-0002432,walmart,2026-01-25,short_ship,170.5,13,Substitution Overcharge,short_ship,WALM-2025-001196,WALM-2025-001196-S1,REM-WALM-00056,Short ship: 2 units missing,2027-01-25,0,0,0,lost_evidence,0.0,2026-02-27,2026-04-14,79,1,0
DED-0002455,walmart,2026-01-25,short_ship,121.74,13,Substitution Overcharge,short_ship,WALM-2025-001227,WALM-2025-001227-S1,REM-WALM-00056,Short ship: receiving hand-count 2 units short,2027-01-25,0,0,0,abandoned,0.0,2026-03-21,2026-05-20,115,1,0
DED-0003047,walmart,2026-01-24,promo_billback,8570.17,51,Promotional Allowance,promo_billback,,,REM-WALM-00056,Post-audit allowance reconciliation — period 2023-05-29 to 2024-05-11,2028-01-24,0,1,0,lost_evidence,0.0,2026-02-19,2026-05-16,112,1,0
DED-0003046,walmart,2026-01-24,promo_billback,3661.72,51,Promotional Allowance,promo_billback,,,REM-WALM-00056,Post-audit allowance reconciliation — period 2023-05-29 to 2024-05-11,2028-01-24,0,1,0,lost_evidence,0.0,2026-03-21,2026-06-07,134,1,0
DED-0002448,walmart,2026-01-24,label_fine,304.65,,Unmapped,label_fine,WALM-2025-001222,WALM-2025-001222-S1,REM-WALM-00056,Label noncompliance — generic label not retailer-spec,,0,0,0,lost_no_response,0.0,2026-02-22,2026-03-23,58,1,0
DED-0001189,unfi,2026-01-24,vague,239.49,MSC,Miscellaneous deduction,vague,UNFI-2025-000724,UNFI-2025-000724-S1,REM-UNFI-00058,Marketing chargeback,,1,0,0,,,,,,1,0
DED-0000148,green_basket_market,2026-01-23,vague,1022.67,MISC,Miscellaneous,vague,,,REM-GREE-00037,Misc deduction — see invoice,,1,0,0,,,,,,1,0
DED-0002928,whole_foods,2026-01-23,promo_billback,260.54,PROMO,Promo billback,promo_billback,WHOL-2025-000641,WHOL-2025-000641-S1,REM-WHOL-00053,Promo billback (MCB / scan-down),,0,0,0,,,,,,1,0
DED-0001177,unfi,2026-01-23,late_delivery,250.0,LAT,Late delivery,late_delivery,UNFI-2025-000700,UNFI-2025-000700-S1,REM-UNFI-00058,Late delivery — 2 days past window,2026-03-24,0,0,0,won_full,250.0,2026-02-24,2026-03-26,62,1,0
DED-0003068,costco,2026-01-22,label_fine,16491.77,LBL,Labeling noncompliance,label_fine,,,REM-COST-00031,Post-audit compliance findings — period 2023-04-13 to 2024-01-12,,0,1,0,abandoned,0.0,2026-02-22,2026-04-10,78,1,0
DED-0003083,unfi,2026-01-22,promo_billback,1744.59,MCB,Manufacturer chargeback (promo),promo_billback,,,REM-UNFI-00058,Post-audit allowance reconciliation — period 2023-07-03 to 2024-04-11,2026-03-23,0,1,0,,,,,,1,1
DED-0001176,unfi,2026-01-22,promo_billback,676.16,MCB,Manufacturer chargeback (promo),promo_billback,UNFI-2025-000688,UNFI-2025-000688-S1,REM-UNFI-00058,Promo billback (MCB / scan-down),2026-03-23,0,0,0,,,,,,1,1
DED-0002404,walmart,2026-01-22,label_fine,336.28,,Unmapped,label_fine,WALM-2025-001168,WALM-2025-001168-S1,REM-WALM-00056,Label noncompliance — generic label not retailer-spec,,0,0,0,lost_evidence,0.0,2026-03-20,2026-06-04,133,1,0
DED-0002454,walmart,2026-01-22,short_ship,234.65,13,Substitution Overcharge,short_ship,WALM-2025-001226,WALM-2025-001226-S1,REM-WALM-00056,Short ship: receiving hand-count 3 units short,2027-01-22,0,0,0,,,,,,1,0
DED-0000207,harbor_fresh,2026-01-22,vague,228.59,MISC,Miscellaneous,vague,HARB-2025-000138,HARB-2025-000138-S1,REM-HARB-00027,Slotting reconciliation,,1,0,0,,,,,,1,0
DED-0002369,walmart,2026-01-22,short_ship,200.07,13,Substitution Overcharge,short_ship,WALM-2025-001144,WALM-2025-001144-S1,REM-WALM-00056,Short ship: 2 units missing,2027-01-22,0,0,0,lost_no_response,0.0,2026-03-21,2026-04-14,82,1,0
DED-0001190,unfi,2026-01-22,short_ship,150.78,SHT,Shortage,short_ship,UNFI-2025-000728,UNFI-2025-000728-S1,REM-UNFI-00058,Short ship: 2 units missing,2026-03-23,0,0,0,won_full,150.78,2026-02-04,2026-04-07,75,1,0
DED-0000553,kehe,2026-01-22,short_ship,119.87,UDR,Unloading Discrepancy (shortage/over/damage),short_ship,KEHE-2025-000603,KEHE-2025-000603-S1,REM-KEHE-00056,Short ship: 2 units missing,2026-01-24,0,0,0,,,,,,1,0
DED-0000206,harbor_fresh,2026-01-22,short_ship,105.97,SHRT,Shortage,short_ship,HARB-2025-000138,HARB-2025-000138-S1,REM-HARB-00027,Short ship: 1 units missing,,0,0,0,,,,,,1,0
DED-0002936,whole_foods,2026-01-22,late_delivery,74.02,LATE,Late delivery,late_delivery,WHOL-2025-000676,WHOL-2025-000676-S1,REM-WHOL-00053,Late delivery — 1 days past window,,0,0,0,,,,,,1,0
DED-0002933,whole_foods,2026-01-22,late_delivery,46.43,LATE,Late delivery,late_delivery,WHOL-2025-000660,WHOL-2025-000660-S1,REM-WHOL-00053,Late delivery — 1 days past window,,0,0,0,lost_evidence,0.0,2026-02-16,2026-03-18,55,1,0
DED-0003055,walmart,2026-01-21,vague,9051.94,87,Other,vague,,,REM-WALM-00056,Post-audit freight chargeback — period 2024-08-06 to 2025-05-06,,0,1,0,,,,,,1,0
DED-0003066,costco,2026-01-21,promo_billback,1275.86,PROMO,Promotional allowance,promo_billback,,,REM-COST-00031,Post-audit pricing recovery — period 2022-11-03 to 2023-07-16,,0,1,0,,,,,,1,0
DED-0001179,unfi,2026-01-21,promo_billback,790.4,MCB,Manufacturer chargeback (promo),promo_billback,UNFI-2025-000707,UNFI-2025-000707-S1,REM-UNFI-00058,Promo billback (MCB / scan-down),2026-03-22,0,0,0,won_full,790.4,2026-03-15,2026-06-02,132,1,1
DED-0003039,harbor_fresh,2026-01-21,slotting,583.46,SLOT,New-item placement allowance,slotting,,,REM-HARB-00027,Category-reset placement billback,,0,0,0,,,,,,1,0
DED-0002925,whole_foods,2026-01-21,spoilage,537.82,SPL,Spoilage / quality at receipt,spoilage,WHOL-2025-000623,WHOL-2025-000623-S1,REM-WHOL-00053,Spoilage — quality complaint at receiving,,0,0,0,,,,,,1,0
DED-0002300,walmart,2026-01-21,short_ship,411.01,13,Substitution Overcharge,short_ship,WALM-2025-001058,WALM-2025-001058-S1,REM-WALM-00056,Short ship: receiving hand-count 3 units short,2027-01-21,0,0,0,lost_evidence,0.0,2026-03-10,2026-04-26,95,1,0
DED-0002924,whole_foods,2026-01-21,damaged,225.71,DMG,Damaged product,damaged,WHOL-2025-000623,WHOL-2025-000623-S1,REM-WHOL-00053,Damage at receiving — BOL signed damaged,,0,0,0,won_full,225.71,2026-03-23,2026-05-23,122,1,0
